Date Time,Full Message,Template 1,Word 1,Conjunction,Template 2,Word 2,Gesture,Location,Umbrella Location,Appraisals
18/11/2022 22:14,try down,['try '],down,,,,Point Downwards,Stormfoot Catacombs,Limgrave,96
18/11/2022 22:14,"be wary of enemy, left",['be wary of '],enemy,",",,left,Bow,Stormfoot Catacombs,Limgrave,35
18/11/2022 22:14,try close-quarters battle,['try '],close-quarters battle,,,,Point Forwards,Stormfoot Catacombs,Limgrave,23
18/11/2022 22:14,lever ahead therefore seek down,[' ahead'],lever, therefore ,['seek '],down,Point Downwards,Stormfoot Catacombs,Limgrave,12
18/11/2022 22:14,why is it always i've failed...?,"['why is it always', '?']",i've failed...,,,,,Stormfoot Catacombs,Limgrave,7
18/11/2022 22:14,try attacking,['try '],attacking,,,,,Stormfoot Catacombs,Limgrave,4
18/11/2022 22:14,group ahead,[' ahead'],group,,,,Point Forwards,Stormfoot Catacombs,Limgrave,2
18/11/2022 22:14,liar ahead,[' ahead'],liar,,,,,Stormfoot Catacombs,Limgrave,1
18/11/2022 22:14,be wary of right,['be wary of '],right,,,,,Stormfoot Catacombs,Limgrave,1
18/11/2022 22:24,try ranged battle,['try '],ranged battle,,,,,Stormfoot Catacombs,Limgrave,58
18/11/2022 22:24,"first off, healing","['first off, ']",healing,,,,,Stormfoot Catacombs,Limgrave,9
18/11/2022 22:24,i did it!!,['!'],i did it!,,,,,Stormfoot Catacombs,Limgrave,7
18/11/2022 22:24,praise the sorcerer!,['praise the '],sorcerer,,,,,Stormfoot Catacombs,Limgrave,6
18/11/2022 22:24,"behold, something incredible!","['behold, ', '!']",something incredible,,,,Warm Welcome,Stormfoot Catacombs,Limgrave,3
18/11/2022 22:24,try rolling,['try '],rolling,,,,Beckon,Stormfoot Catacombs,Limgrave,2
18/11/2022 22:24,try rump,['try '],rump,,,,,Stormfoot Catacombs,Limgrave,2
18/11/2022 22:24,time for joy,['time for '],joy,,,,,Stormfoot Catacombs,Limgrave,2
18/11/2022 22:24,time for running and then seek right,['time for '],running, and then ,['seek '],right,,Stormfoot Catacombs,Limgrave,0
18/11/2022 22:24,didn't expect dog...,"[""didn't expect "", '...']",dog,,,,,Stormfoot Catacombs,Limgrave,0
18/11/2022 22:38,good sort ahead but seek armament,[' ahead'],good sort, but ,['seek '],armament,Dejection,Limgrave,Limgrave,123
18/11/2022 22:38,regret,,regret,,,,,Limgrave,Limgrave,20
18/11/2022 22:38,strong foe ahead,[' ahead'],strong foe,,,,,Stormfoot Catacombs,Limgrave,18
18/11/2022 22:38,be wary of pack,['be wary of '],pack,,,,,Limgrave,Limgrave,12
18/11/2022 22:38,armament ahead,[' ahead'],armament,,,,,Limgrave,Limgrave,7
18/11/2022 22:38,it's like a dream......,['...'],it's like a dream...,,,,,Limgrave,Limgrave,7
18/11/2022 22:38,"crab, death",,crab,",",,death,,Limgrave,Limgrave,3
18/11/2022 22:38,friend ahead,[' ahead'],friend,,,,Point Forwards,Limgrave,Limgrave,2
18/11/2022 22:38,"first off, healing","['first off, ']",healing,,,,,Limgrave,Limgrave,2
19/11/2022 12:05,time for piercing all the more rump!,['time for '],piercing, all the more ,['!'],rump,Grovel for Mercy,Bridge of Sacrifice,Limgrave,242
19/11/2022 12:05,projectile weapon ahead therefore try horseback battle,[' ahead'],projectile weapon, therefore ,['try '],horseback battle,,Limgrave,Limgrave,96
19/11/2022 12:05,jumping required ahead,[' required ahead'],jumping,,,,,Limgrave,Limgrave,13
19/11/2022 12:05,didn't expect rump...,"[""didn't expect "", '...']",rump,,,,,Bridge of Sacrifice,Limgrave,8
19/11/2022 12:05,"bridge, sacrifice",,bridge,",",,sacrifice,,Limgrave,Limgrave,4
19/11/2022 12:05,"let there be suffering, praise the despair!",['let there be '],suffering,",",['praise the '],despair,Triumphant Delight,Limgrave,Limgrave,2
19/11/2022 12:05,try dashing through,['try '],dashing through,,,,,Bridge of Sacrifice,Limgrave,2
19/11/2022 12:08,i've failed...,,i've failed...,,,,Dejection,Weeping Peninsula,Weeping Peninsula,20
19/11/2022 12:08,try message but hole,['try '],message, but ,,hole,,Weeping Peninsula,Weeping Peninsula,19
19/11/2022 12:08,why is it always dark spot?,"['why is it always', '?']",dark spot,,,,,Weeping Peninsula,Weeping Peninsula,16
19/11/2022 12:08,why is it always message?,"['why is it always', '?']",message,,,,,Weeping Peninsula,Weeping Peninsula,13
19/11/2022 12:08,"ahh, sadness...","['ahh, ', '...']",sadness,,,,Dejection,Weeping Peninsula,Weeping Peninsula,4
19/11/2022 12:08,be wary of message,['be wary of '],message,,,,,Weeping Peninsula,Weeping Peninsula,4
19/11/2022 12:08,grace ahead,[' ahead'],grace,,,,Point Forwards,Bridge of Sacrifice,Limgrave,3
19/11/2022 12:08,visions of regret...,"['visions of ', '...']",regret,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:08,you don't have the right,,you don't have the right,,,,Grovel for Mercy,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:16,could this be a elden ring?,"['could this be a ', '?']",elden ring,,,,The Ring,Weeping Peninsula,Weeping Peninsula,265
19/11/2022 12:16,up!,['!'],up,,,,,Weeping Peninsula,Weeping Peninsula,29
19/11/2022 12:16,up!,['!'],up,,,,Point Upwards,Weeping Peninsula,Weeping Peninsula,29
19/11/2022 12:16,arms!,['!'],arms,,,,,Weeping Peninsula,Weeping Peninsula,18
19/11/2022 12:16,seek grace,['seek '],grace,,,,,Weeping Peninsula,Weeping Peninsula,9
19/11/2022 12:16,trap ahead,[' ahead'],trap,,,,,Weeping Peninsula,Weeping Peninsula,8
19/11/2022 12:16,why is it always knight?,"['why is it always', '?']",knight,,,,,Weeping Peninsula,Weeping Peninsula,4
19/11/2022 12:16,"ahh, sniping spot..., beautiful...!","['ahh, ', '...']",sniping spot,",",['!'],beautiful...,,Forest Lookout Tower,Weeping Peninsula,4
19/11/2022 12:30,spiritspring ahead by the way seek tower,[' ahead'],spiritspring, by the way ,['seek '],tower,Point Upwards,Weeping Peninsula,Weeping Peninsula,32
19/11/2022 12:30,night and then boss!,,night, and then ,['!'],boss,Point Forwards,Weeping Peninsula,Weeping Peninsula,20
19/11/2022 12:30,likely dog,['likely '],dog,,,,,Weeping Peninsula,Weeping Peninsula,10
19/11/2022 12:30,"night, strong foe ahead",,night,",",[' ahead'],strong foe,Point Forwards,Weeping Peninsula,Weeping Peninsula,6
19/11/2022 12:30,let there be dog,['let there be '],dog,,,,,Weeping Peninsula,Weeping Peninsula,5
19/11/2022 12:30,be wary of sadness,['be wary of '],sadness,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:30,"rain, o rain","[', o ']",rain,,,,Rest,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:30,night required ahead,[' required ahead'],night,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:30,i did it!!,['!'],i did it!,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:35,"ahh, seed...","['ahh, ', '...']",seed,,,,Jump for Joy,Weeping Peninsula,Weeping Peninsula,44
19/11/2022 12:35,bird ahead therefore corpse ahead,[' ahead'],bird, therefore ,[' ahead'],corpse,Point Forwards,Weeping Peninsula,Weeping Peninsula,15
19/11/2022 12:35,"fort, night",,fort,",",,night,,Weeping Peninsula,Weeping Peninsula,14
19/11/2022 12:35,weak foe ahead,[' ahead'],weak foe,,,,,Weeping Peninsula,Weeping Peninsula,12
19/11/2022 12:35,be wary of tree,['be wary of '],tree,,,,Wait!,Weeping Peninsula,Weeping Peninsula,5
19/11/2022 12:35,praise the wolf!,['praise the '],wolf,,,,Prayer,Weeping Peninsula,Weeping Peninsula,5
19/11/2022 12:35,visions of rat...,"['visions of ', '...']",rat,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:35,dog,,dog,,,,Point Downwards,Weeping Peninsula,Weeping Peninsula,2
19/11/2022 12:35,"ahh, crab...","['ahh, ', '...']",crab,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:35,"ahh, revenge...","['ahh, ', '...']",revenge,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:38,"ahh, misfortune...","['ahh, ', '...']",misfortune,,,,,Weeping Peninsula,Weeping Peninsula,1358
19/11/2022 12:38,"mushroom, o mushroom","[', o ']",mushroom,,,,,Weeping Peninsula,Weeping Peninsula,1263
19/11/2022 12:38,"first off, horseback battle, seek legs","['first off, ']",horseback battle,",",['seek '],legs,,Weeping Peninsula,Weeping Peninsula,992
19/11/2022 12:38,"ahh, monster...","['ahh, ', '...']",monster,,,,,Weeping Peninsula,Weeping Peninsula,770
19/11/2022 12:38,joy ahead,[' ahead'],joy,,,,,Weeping Peninsula,Weeping Peninsula,316
19/11/2022 12:38,praise the stomach!,['praise the '],stomach,,,,,Weeping Peninsula,Weeping Peninsula,13
19/11/2022 12:38,door ahead,[' ahead'],door,,,,,Weeping Peninsula,Weeping Peninsula,8
19/11/2022 12:38,good luck!,['!'],good luck,,,,,Weeping Peninsula,Weeping Peninsula,1
19/11/2022 12:38,tranquility therefore let there be pair,,tranquility, therefore ,['let there be '],pair,Rest,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:38,didn't expect futility...,"[""didn't expect "", '...']",futility,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:48,no enemy ahead,"['no ', ' ahead']",enemy,,,,,Weeping Peninsula,Weeping Peninsula,97
19/11/2022 12:48,"first off, left","['first off, ']",left,,,,,Castle Morne,Weeping Peninsula,26
19/11/2022 12:48,try taking on all at once,['try '],taking on all at once,,,,,Weeping Peninsula,Weeping Peninsula,17
19/11/2022 12:48,"comfort, friend",,comfort,",",,friend,Point Downwards,Castle Morne,Weeping Peninsula,10
19/11/2022 12:48,lever ahead,[' ahead'],lever,,,,Point Forwards,Weeping Peninsula,Weeping Peninsula,9
19/11/2022 12:48,"ahh, suffering...","['ahh, ', '...']",suffering,,,,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 12:48,why is it always group?,"['why is it always', '?']",group,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 12:48,something ahead,[' ahead'],something,,,,,Castle Morne,Weeping Peninsula,0
19/11/2022 13:02,"ahh, old dear..., lovable sort...","['ahh, ', '...']",old dear,",",['...'],lovable sort,By My Sword,Castle Morne,Weeping Peninsula,123
19/11/2022 13:02,liar ahead,[' ahead'],liar,,,,,Castle Morne,Weeping Peninsula,53
19/11/2022 13:02,i don't believe it......,['...'],i don't believe it...,,,,Dejection,Castle Morne,Weeping Peninsula,29
19/11/2022 13:02,betrayal ahead,[' ahead'],betrayal,,,,Wait!,Castle Morne,Weeping Peninsula,12
19/11/2022 13:02,item ahead and then stealth ahead,[' ahead'],item, and then ,[' ahead'],stealth,,Castle Morne,Weeping Peninsula,9
19/11/2022 13:02,still no item...,"['still no ', '...']",item,,,,,Castle Morne,Weeping Peninsula,6
19/11/2022 13:02,close-quarters battle ahead,[' ahead'],close-quarters battle,,,,,Castle Morne,Weeping Peninsula,4
19/11/2022 13:02,try defeating one-by-one,['try '],defeating one-by-one,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:02,invisible sort?,['?'],invisible sort,,,,Prayer,Castle Morne,Weeping Peninsula,1
19/11/2022 13:02,try down,['try '],down,,,,,Castle Morne,Weeping Peninsula,0
19/11/2022 13:42,tree,,tree,,,,Nod In Thought,Castle Morne,Weeping Peninsula,211
19/11/2022 13:42,old codger ahead,[' ahead'],old codger,,,,,Castle Morne,Weeping Peninsula,27
19/11/2022 13:42,if only i had a sorcerer...,"['if only I had a ', '...']",sorcerer,,,,,Castle Morne,Weeping Peninsula,9
19/11/2022 13:42,right!,['!'],right,,,,,Castle Morne,Weeping Peninsula,7
19/11/2022 13:42,try skill,['try '],skill,,,,,Castle Morne,Weeping Peninsula,7
19/11/2022 13:42,down,,down,,,,,Castle Morne,Weeping Peninsula,3
19/11/2022 13:42,"first off, down","['first off, ']",down,,,,,Castle Morne,Weeping Peninsula,2
19/11/2022 13:42,here!!,['!'],here!,,,,Point Forwards,Castle Morne,Weeping Peninsula,1
19/11/2022 13:42,jumping ahead,[' ahead'],jumping,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:42,are you ready?,,are you ready?,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:53,be wary of left,['be wary of '],left,,,,,Castle Morne,Weeping Peninsula,20
19/11/2022 13:53,seek target lock,['seek '],target lock,,,,,Castle Morne,Weeping Peninsula,15
19/11/2022 13:53,could this be a item?,"['could this be a ', '?']",item,,,,,Castle Morne,Weeping Peninsula,14
19/11/2022 13:53,why is it always merchant?,"['why is it always', '?']",merchant,,,,,Castle Morne,Weeping Peninsula,12
19/11/2022 13:53,"first off, behind therefore seek grace","['first off, ']",behind, therefore ,['seek '],grace,Wait!,Castle Morne,Weeping Peninsula,10
19/11/2022 13:53,no item ahead,"['no ', ' ahead']",item,,,,,Castle Morne,Weeping Peninsula,6
19/11/2022 13:53,let there be something,['let there be '],something,,,,,Castle Morne,Weeping Peninsula,4
19/11/2022 13:53,"first off, left in short seek grace","['first off, ']",left, in short ,['seek '],grace,Calm Down!,Castle Morne,Weeping Peninsula,3
19/11/2022 13:53,visions of enemy...,"['visions of ', '...']",enemy,,,,,Castle Morne,Weeping Peninsula,2
19/11/2022 13:53,"ahh, river...","['ahh, ', '...']",river,,,,Sitting Sideways,Castle Morne,Weeping Peninsula,0
19/11/2022 13:54,don't give up...,['...'],don't give up,,,,,Castle Morne,Weeping Peninsula,18
19/11/2022 13:54,south ahead,[' ahead'],south,,,,,Castle Morne,Weeping Peninsula,9
19/11/2022 13:54,south,,south,,,,,Castle Morne,Weeping Peninsula,8
19/11/2022 13:54,if only i had a key...,"['if only I had a ', '...']",key,,,,,Castle Morne,Weeping Peninsula,6
19/11/2022 13:54,try summoning,['try '],summoning,,,,,Castle Morne,Weeping Peninsula,4
19/11/2022 13:54,"strong foe, o strong foe","[', o ']",strong foe,,,,,Castle Morne,Weeping Peninsula,2
19/11/2022 13:54,frost...,['...'],frost,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:54,visions of sleep...,"['visions of ', '...']",sleep,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:54,visions of south...,"['visions of ', '...']",south,,,,Spread Out,Castle Morne,Weeping Peninsula,0
19/11/2022 13:54,"ahh, tarnished...","['ahh, ', '...']",tarnished,,,,,Castle Morne,Weeping Peninsula,0
19/11/2022 13:56,death ahead,[' ahead'],death,,,,Point Downwards,Castle Morne,Weeping Peninsula,72
19/11/2022 13:56,precious item ahead,[' ahead'],precious item,,,,,Castle Morne,Weeping Peninsula,44
19/11/2022 13:56,boss ahead,[' ahead'],boss,,,,Wave,Castle Morne,Weeping Peninsula,14
19/11/2022 13:56,be wary of friend,['be wary of '],friend,,,,,Castle Morne,Weeping Peninsula,9
19/11/2022 13:56,praise the victory!,['praise the '],victory,,,,,Castle Morne,Weeping Peninsula,6
19/11/2022 13:56,item ahead,[' ahead'],item,,,,Point Forwards,Castle Morne,Weeping Peninsula,2
19/11/2022 13:56,ahead!,['!'],ahead,,,,,Castle Morne,Weeping Peninsula,2
19/11/2022 13:56,strong foe ahead,[' ahead'],strong foe,,,,,Castle Morne,Weeping Peninsula,1
19/11/2022 13:56,could this be a god?,"['could this be a ', '?']",god,,,,Prayer,Castle Morne,Weeping Peninsula,0
19/11/2022 13:57,no lover ahead,"['no ', ' ahead']",lover,,,,,Castle Morne,Weeping Peninsula,19
19/11/2022 13:57,danger ahead,[' ahead'],danger,,,,,Castle Morne,Weeping Peninsula,17
19/11/2022 13:57,lake ahead,[' ahead'],lake,,,,,Castle Morne,Weeping Peninsula,11
19/11/2022 13:57,no hidden path ahead,"['no ', ' ahead']",hidden path,,,,,Castle Morne,Weeping Peninsula,9
19/11/2022 13:57,checkpoint ahead,[' ahead'],checkpoint,,,,,Castle Morne,Weeping Peninsula,8
19/11/2022 13:57,try arms,['try '],arms,,,,,Castle Morne,Weeping Peninsula,6
19/11/2022 13:57,"behold, dead end!","['behold, ', '!']",dead end,,,,Strength!,Castle Morne,Weeping Peninsula,6
19/11/2022 13:57,no item ahead and then turn back,"['no ', ' ahead']",item, and then ,,turn back,Wait!,Castle Morne,Weeping Peninsula,3
19/11/2022 13:57,could this be a dog?,"['could this be a ', '?']",dog,,,,,Castle Morne,Weeping Peninsula,0
19/11/2022 14:03,dog?,['?'],dog,,,,,Castle Morne,Weeping Peninsula,78
19/11/2022 14:03,praise the crab!,['praise the '],crab,,,,Rapture,Castle Morne,Weeping Peninsula,70
19/11/2022 14:03,be wary of attacking,['be wary of '],attacking,,,,,Castle Morne,Weeping Peninsula,45
19/11/2022 14:03,"be wary of strong foe, crab!",['be wary of '],strong foe,",",['!'],crab,Point Forwards,Castle Morne,Weeping Peninsula,20
19/11/2022 14:03,"dog, armor!",,dog,",",['!'],armor,Triumphant Delight,Weeping Peninsula,Weeping Peninsula,9
19/11/2022 14:03,love ahead,[' ahead'],love,,,,,Castle Morne,Weeping Peninsula,7
19/11/2022 14:03,necessary item ahead,[' ahead'],necessary item,,,,Bow,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 14:03,"ahh, regret...","['ahh, ', '...']",regret,,,,Erudition,Castle Morne,Weeping Peninsula,2
19/11/2022 14:03,ambush required ahead,[' required ahead'],ambush,,,,,Castle Morne,Weeping Peninsula,0
19/11/2022 14:07,time for attacking,['time for '],attacking,,,,Point Downwards,Weeping Peninsula,Weeping Peninsula,56
19/11/2022 14:07,time for down,['time for '],down,,,,,Oridys's Rise,Weeping Peninsula,10
19/11/2022 14:07,something ahead therefore try attacking,[' ahead'],something, therefore ,['try '],attacking,Point Downwards,Weeping Peninsula,Weeping Peninsula,8
19/11/2022 14:07,didn't expect precious item...,"[""didn't expect "", '...']",precious item,,,,,Weeping Peninsula,Weeping Peninsula,5
19/11/2022 14:07,precious item ahead therefore try monster,[' ahead'],precious item, therefore ,['try '],monster,,Weeping Peninsula,Weeping Peninsula,3
19/11/2022 14:07,"behold, i did it!!","['behold, ', '!']",i did it!,,,,,Weeping Peninsula,Weeping Peninsula,1
19/11/2022 14:07,try attacking,['try '],attacking,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 14:07,dog ahead,[' ahead'],dog,,,,,Weeping Peninsula,Weeping Peninsula,0
19/11/2022 14:07,skill ahead but hole,[' ahead'],skill, but ,,hole,Jump for Joy,Oridys's Rise,Weeping Peninsula,0
19/11/2022 14:12,tower ahead,[' ahead'],tower,,,,,Weeping Peninsula,Weeping Peninsula,12
19/11/2022 14:12,danger ahead,[' ahead'],danger,,,,,Impaler's Catacombs,Weeping Peninsula,12
19/11/2022 14:12,don't you dare!...,['...'],don't you dare!,,,,,Weeping Peninsula,Weeping Peninsula,10
19/11/2022 14:12,why is it always pathetic sort?,"['why is it always', '?']",pathetic sort,,,,,Impaler's Catacombs,Weeping Peninsula,10
19/11/2022 14:12,dog,,dog,,,,,Weeping Peninsula,Weeping Peninsula,7
19/11/2022 14:12,no jumping ahead,"['no ', ' ahead']",jumping,,,,,Oridys's Rise,Weeping Peninsula,6
19/11/2022 14:12,time for head,['time for '],head,,,,Triumphant Delight,Weeping Peninsula,Weeping Peninsula,5
19/11/2022 14:12,be wary of strong foe,['be wary of '],strong foe,,,,,Weeping Peninsula,Weeping Peninsula,1
19/11/2022 14:12,be wary of left,['be wary of '],left,,,,Rallying Cry,Impaler's Catacombs,Weeping Peninsula,0
19/11/2022 14:15,praise the jumping!,['praise the '],jumping,,,,Jump for Joy,Impaler's Catacombs,Weeping Peninsula,25
19/11/2022 14:15,praise the rump!,['praise the '],rump,,,,,Impaler's Catacombs,Weeping Peninsula,20
19/11/2022 14:15,something ahead,[' ahead'],something,,,,,Impaler's Catacombs,Weeping Peninsula,18
19/11/2022 14:15,be wary of right,['be wary of '],right,,,,Wait!,Impaler's Catacombs,Weeping Peninsula,15
19/11/2022 14:15,ambush ahead,[' ahead'],ambush,,,,,Impaler's Catacombs,Weeping Peninsula,13
19/11/2022 14:15,likely up,['likely '],up,,,,,Impaler's Catacombs,Weeping Peninsula,1
19/11/2022 14:15,why is it always surprise attack?,"['why is it always', '?']",surprise attack,,,,,Impaler's Catacombs,Weeping Peninsula,1
